2025-06-24 13:18:33,861 - INFO - [EstoquePage.__init__] Iniciando EstoquePage... [_log | meu_logger]
2025-06-24 13:18:51,509 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:18:51,517 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:18:51,518 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 20 [_log | meu_logger]
2025-06-24 13:18:51,518 - DEBUG - [RodapePaginacao.atualizar] Atualizando componentes para a página 2. [_log | meu_logger]
2025-06-24 13:18:51,520 - DEBUG - [RodapePaginacao.atualizar] Chamando callback ao_mudar_pagina. [_log | meu_logger]
2025-06-24 13:18:51,520 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 2 [_log | meu_logger]
2025-06-24 13:18:51,521 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=2, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:18:51,523 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : [] [_log | meu_logger]
2025-06-24 13:18:51,523 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : () [_log | meu_logger]
2025-06-24 13:18:51,524 - INFO - [EstoquePageController._atualizar_view_com_dados] total_paginas : 1 [_log | meu_logger]
2025-06-24 13:18:51,524 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:18:51,524 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: [] [_log | meu_logger]
2025-06-24 13:18:51,524 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 0 [_log | meu_logger]
2025-06-24 13:18:53,634 - DEBUG - [RodapePaginacao.pagina_anterior] Botão 'anterior' clicado. [_log | meu_logger]
2025-06-24 13:18:53,634 - INFO - [RodapePaginacao.pagina_anterior] Indo para a página anterior: 1 [_log | meu_logger]
2025-06-24 13:18:53,634 - DEBUG - [RodapePaginacao.atualizar] Atualizando componentes para a página 1. [_log | meu_logger]
2025-06-24 13:18:53,637 - DEBUG - [RodapePaginacao.atualizar] Chamando callback ao_mudar_pagina. [_log | meu_logger]
2025-06-24 13:18:53,637 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-24 13:18:53,638 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:18:53,638 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Usando resultado em cache da paginação. [_log | meu_logger]
2025-06-24 13:18:53,638 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:18:53,639 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : [{'id': 40, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 41, 'nome': 'Dddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 48, 'nome': 'Ttttttttttttt', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 49, 'nome': 'Ggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 50, 'nome': 'Ggggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 51, 'nome': 'Gnnnnnnnnnn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 54, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 55, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 56, 'nome': 'Hhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 57, 'nome': 'Hhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 63, 'nome': 'Aaaaaaaaaaaaa', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 64, 'nome': 'Dddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 65, 'nome': '2', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 66, 'nome': 'D', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 67, 'nome': 'S', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 69, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 71, 'nome': 'Jhnjhnjhnjhnjhn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 72, 'nome': 'Fffffffff', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 73, 'nome': 'Hhhhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 75, 'nome': 'Raro', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}] [_log | meu_logger]
2025-06-24 13:18:53,640 - INFO - [EstoquePageController._atualizar_view_com_dados] total_paginas : 1 [_log | meu_logger]
2025-06-24 13:18:53,640 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:18:53,649 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:18:53,650 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 20 [_log | meu_logger]
2025-06-24 13:18:58,969 - DEBUG - [EstoquePageController.adicionar_produto] Abrindo diálogo para adicionar novo produto. [_log | meu_logger]
2025-06-24 13:18:58,970 - INFO - [DialogProduto.__init__] Inicializando o DialogProduto [_log | meu_logger]
2025-06-24 13:18:58,978 - INFO - [DialogProduto.abrir] Abrindo diálogo no modo adição [_log | meu_logger]
2025-06-24 13:19:00,965 - DEBUG - [EstoquePageController.salvar_callback] Salvando novo produto: {'id': None, 'nome': 'D', 'descricao': '', 'preco': 0.0, 'quantidade': 1, 'tipo': 'unidade'} [_log | meu_logger]
2025-06-24 13:19:00,980 - INFO - [EstoqueModel.adicionar] Produto 'D' adicionado com sucesso. [_log | meu_logger]
2025-06-24 13:19:00,981 - INFO - [EstoqueModel.adicionar] Produto 'D' adicionado com sucesso. [_log | meu_logger]
2025-06-24 13:19:00,982 - INFO - [EstoqueProductHandler.adicionar_produto] Produto 'D' adicionado com sucesso. [_log | meu_logger]
2025-06-24 13:19:00,982 - DEBUG - [EstoquePageController._show_snackbar] Exibindo snackbar: 'Produto adicionado com sucesso!', sucesso: True [_log | meu_logger]
2025-06-24 13:19:00,985 - INFO - [EstoquePageController.salvar_callback] Produto adicionado: {'id': None, 'nome': 'D', 'descricao': '', 'preco': 0.0, 'quantidade': 1, 'tipo': 'unidade'} [_log | meu_logger]
2025-06-24 13:19:00,986 - INFO - [DialogProduto.fechar] Fechando diálogo [_log | meu_logger]
2025-06-24 13:19:01,388 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-24 13:19:01,388 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:19:01,392 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-24 13:19:01,396 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:01,396 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:01,397 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : [{'id': 40, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 41, 'nome': 'Dddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 48, 'nome': 'Ttttttttttttt', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 49, 'nome': 'Ggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 50, 'nome': 'Ggggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 51, 'nome': 'Gnnnnnnnnnn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 54, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 55, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 56, 'nome': 'Hhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 57, 'nome': 'Hhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 63, 'nome': 'Aaaaaaaaaaaaa', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 64, 'nome': 'Dddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 65, 'nome': '2', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 66, 'nome': 'D', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 67, 'nome': 'S', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 69, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 71, 'nome': 'Jhnjhnjhnjhnjhn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 72, 'nome': 'Fffffffff', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 73, 'nome': 'Hhhhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 75, 'nome': 'Raro', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}] [_log | meu_logger]
2025-06-24 13:19:01,397 - INFO - [EstoquePageController._atualizar_view_com_dados] total_paginas : 2 [_log | meu_logger]
2025-06-24 13:19:01,398 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:19:01,407 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:01,407 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 20 [_log | meu_logger]
2025-06-24 13:19:01,408 - DEBUG - [RodapePaginacao.atualizar] Atualizando componentes para a página 1. [_log | meu_logger]
2025-06-24 13:19:01,409 - DEBUG - [RodapePaginacao.atualizar] Chamando callback ao_mudar_pagina. [_log | meu_logger]
2025-06-24 13:19:01,410 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-24 13:19:01,410 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:19:01,411 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Usando resultado em cache da paginação. [_log | meu_logger]
2025-06-24 13:19:01,411 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:01,411 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : [{'id': 40, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 41, 'nome': 'Dddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 48, 'nome': 'Ttttttttttttt', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 49, 'nome': 'Ggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 50, 'nome': 'Ggggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 51, 'nome': 'Gnnnnnnnnnn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 54, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 55, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 56, 'nome': 'Hhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 57, 'nome': 'Hhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 63, 'nome': 'Aaaaaaaaaaaaa', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 64, 'nome': 'Dddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 65, 'nome': '2', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 66, 'nome': 'D', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 67, 'nome': 'S', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 69, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 71, 'nome': 'Jhnjhnjhnjhnjhn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 72, 'nome': 'Fffffffff', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 73, 'nome': 'Hhhhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 75, 'nome': 'Raro', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}] [_log | meu_logger]
2025-06-24 13:19:01,412 - INFO - [EstoquePageController._atualizar_view_com_dados] total_paginas : 2 [_log | meu_logger]
2025-06-24 13:19:01,412 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:19:01,423 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:01,424 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 20 [_log | meu_logger]
2025-06-24 13:19:01,466 - INFO - [DialogProduto.fechar] Fechando diálogo [_log | meu_logger]
2025-06-24 13:19:03,937 - DEBUG - [RodapePaginacao.proxima_pagina] Botão 'próximo' clicado. [_log | meu_logger]
2025-06-24 13:19:03,937 - INFO - [RodapePaginacao.proxima_pagina] Indo para a próxima página: 2 [_log | meu_logger]
2025-06-24 13:19:03,938 - DEBUG - [RodapePaginacao.atualizar] Atualizando componentes para a página 2. [_log | meu_logger]
2025-06-24 13:19:03,939 - DEBUG - [RodapePaginacao.atualizar] Chamando callback ao_mudar_pagina. [_log | meu_logger]
2025-06-24 13:19:03,940 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 2 [_log | meu_logger]
2025-06-24 13:19:03,940 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=2, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:19:03,942 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-24 13:19:03,946 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:03,946 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:03,946 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : [{'id': 78, 'nome': 'D', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}] [_log | meu_logger]
2025-06-24 13:19:03,947 - INFO - [EstoquePageController._atualizar_view_com_dados] total_paginas : 2 [_log | meu_logger]
2025-06-24 13:19:03,947 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-24 13:19:03,948 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:03,949 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 1 [_log | meu_logger]
2025-06-24 13:19:05,721 - INFO - [EstoqueProductHandler.selecionar_produto] Produto selecionado: ID 78 [_log | meu_logger]
2025-06-24 13:19:07,218 - DEBUG - [EstoquePageController.excluir_produto_selecionado] Iniciando processo de exclusão de produto. [_log | meu_logger]
2025-06-24 13:19:07,229 - DEBUG - [EstoquePageController.excluir_produto_selecionado] Exibido diálogo de confirmação de exclusão. [_log | meu_logger]
2025-06-24 13:19:08,297 - INFO - [EstoquePageController._excluir_produto] Confirmada exclusão do produto ID 78 [_log | meu_logger]
2025-06-24 13:19:08,315 - INFO - [EstoqueModel.excluir] Produto com ID 78 excluído com sucesso. [_log | meu_logger]
2025-06-24 13:19:08,316 - DEBUG - [EstoquePageController._show_snackbar] Exibindo snackbar: 'Produto com ID 78 excluído com sucesso.', sucesso: True [_log | meu_logger]
2025-06-24 13:19:08,627 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-24 13:19:08,627 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-24 13:19:08,630 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-24 13:19:08,642 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:08,642 - INFO - [EstoquePageController._atualizar_view_com_dados] headers_produtos : ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-24 13:19:08,643 - INFO - [EstoquePageController._atualizar_view_com_dados] rows_produtos : [{'id': 40, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 41, 'nome': 'Dddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 48, 'nome': 'Ttttttttttttt', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 49, 'nome': 'Ggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 50, 'nome': 'Ggggggggggg', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 51, 'nome': 'Gnnnnnnnnnn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 54, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 55, 'nome': 'Hhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 56, 'nome': 'Hhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 57, 'nome': 'Hhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 63, 'nome': 'Aaaaaaaaaaaaa', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 64, 'nome': 'Dddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 65, 'nome': '2', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 66, 'nome': 'D', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 67, 'nome': 'S', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 69, 'nome': 'Ddddddddddddddddd', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 71, 'nome': 'Jhnjhnjhnjhnjhn', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 72, 'nome': 'Fffffffff', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 73, 'nome': 'Hhhhhhhhhhhhhhh', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}, {'id': 75, 'nome': 'Raro', 'descricao': '', 'preco': Decimal('0.00'), 'quantidade': 1, 'tipo': 'unidade'}] [_log | meu_logger]
